3401.94145	3.98E-08
3430.45375	4.01E-08
3459.20501	4.05E-08
3488.19725	4.08E-08
3517.43248	4.12E-08
3546.91273	4.15E-08
3576.64006	4.18E-08
3606.61654	4.22E-08
3636.84426	4.26E-08
3667.32533	4.29E-08
3698.06186	4.33E-08
3729.056	4.36E-08
3760.30991	4.40E-08
3791.82576	4.44E-08
3823.60575	4.47E-08
3855.6521	4.51E-08
3887.96703	4.55E-08
3920.55281	4.59E-08
3953.41168	4.63E-08
3986.54596	4.66E-08
4019.95794	4.70E-08
4053.64995	4.74E-08
4087.62434	4.78E-08
4121.88347	4.82E-08
4156.42974	4.86E-08
4191.26555	4.90E-08
4226.39332	4.94E-08
4261.8155	4.99E-08
4297.53457	5.03E-08
4333.553	5.07E-08
4369.87331	5.11E-08
4406.49803	5.15E-08
4443.4297	5.20E-08
4480.67091	5.24E-08
4518.22424	5.29E-08
4556.09231	5.33E-08
4594.27777	5.37E-08
4632.78326	5.42E-08
4671.61147	5.46E-08
4710.76511	5.51E-08
4750.2469	5.56E-08
4790.0596	5.60E-08
4830.20598	5.65E-08
4870.68883	5.70E-08
4911.51097	5.75E-08
4952.67525	5.79E-08
4994.18454	5.84E-08
